tconst	averageRating	numVotes
tt6535926	7.1	129
tt6536174	7.9	7
tt6536312	5.0	102
tt6536904	6.9	34
tt6537238	7.2	4614
tt6537508	5.4	1109
tt6537548	7.8	24
tt6538102	6.5	184
tt6538242	8.2	6
tt6538416	6.9	36
tt6538780	9.7	7
tt6538906	5.7	156
tt6539390	8.6	7
tt6539420	6.3	267
tt6539526	4.4	12
tt6540970	6.4	35
tt6541008	6.4	372
tt6541110	7.7	12
tt6541904	6.9	73
tt6541988	6.0	6
tt6542176	7.9	21
tt6542454	6.7	112
tt6543310	4.6	10
tt6543714	6.3	12
tt6544376	8.0	24
tt6544384	5.9	94
tt6544392	5.8	64
tt6544498	8.7	224
tt6544850	5.9	260
tt6545028	6.4	19
tt6545250	7.9	68
tt6545298	7.6	5
tt6545314	5.9	9
tt6545506	7.4	56
tt6546086	5.4	28
tt6546570	7.5	64
tt6546598	6.4	33
tt6546808	7.7	53
tt6546838	5.0	21
tt6547822	4.0	14
tt6548370	4.5	96
tt6548388	6.1	107
tt6548966	7.1	1194
tt6549262	5.4	5
tt6551372	8.4	18
tt6551510	7.5	27
tt6552572	7.5	16
tt6552938	7.8	11
tt6553342	5.6	5
tt6553406	5.1	17
tt6553420	6.9	11
tt6554406	7.7	80
tt6554744	5.4	69
tt6554976	6.7	19
tt6555062	7.7	34
tt6555628	4.7	49
tt6555772	5.9	1529
tt6556354	7.6	5
tt6556552	4.5	178
tt6556890	5.9	7167
tt6557116	3.7	14
tt6557368	6.7	19
tt6559080	6.9	28
tt6559642	6.9	179
tt6560406	6.1	29
tt6561394	8.4	38
tt6561494	7.3	6
tt6561516	6.4	16
tt6562002	2.3	18
tt6562128	6.1	11
tt6562130	6.0	24
tt6562252	8.2	24
tt6563012	5.1	36
tt6563582	9.5	37
tt6565196	7.2	8
tt6566460	7.0	48
tt6566624	7.0	174
tt6566878	4.3	33
tt6567002	7.6	143
tt6567012	7.0	91
tt6567380	5.7	71
tt6567396	6.4	361
tt6567406	1.7	110
tt6567472	6.9	101
tt6567544	7.4	23
tt6567600	6.9	8
tt6567654	8.2	20
tt6567708	5.5	6
tt6567836	8.4	13
tt6567840	6.4	85
tt6567960	6.2	20
tt6568188	3.1	146
tt6568190	6.7	74
tt6568390	6.8	5
tt6568410	7.9	72
tt6568474	4.7	206
tt6568868	7.3	94
tt6568896	6.9	14
tt6569512	8.4	10
tt6569546	4.2	367
tt6569622	6.4	11
tt6569930	5.6	16
tt6569946	5.6	9
tt6570014	6.7	21
tt6570606	7.3	13
tt6570972	7.3	61
tt6571110	3.5	461
tt6571500	7.6	51
tt6571636	6.5	17
tt6572190	6.5	19
tt6572608	7.0	26
tt6572694	6.2	57
tt6572702	4.7	2173
tt6573444	6.8	1474
tt6573604	6.8	152
tt6573720	7.6	11
tt6573942	6.1	23
tt6574146	6.7	4561
tt6574246	4.0	159
tt6574272	5.2	3953
tt6574402	3.9	7
tt6574480	7.3	104
tt6574700	2.7	164
tt6574856	6.3	7
tt6575062	3.6	177
tt6576200	7.3	7
tt6576288	7.3	642
tt6576482	6.6	94
tt6576586	8.7	7
tt6577246	4.2	9
tt6577710	7.1	18
tt6577814	6.7	345
tt6578572	7.7	196
tt6579530	5.8	21
tt6580302	8.7	9
tt6580380	5.9	174
tt6580394	2.4	440
tt6580708	8.6	40
tt6580972	4.8	445
tt6581440	6.5	966
tt6581528	3.4	91
tt6581616	8.8	13
tt6582458	7.1	153
tt6582734	7.1	35
tt6582774	5.2	12
tt6582782	8.4	5
tt6582784	5.9	94
tt6582966	7.2	5
tt6583150	4.7	6
tt6583368	8.6	25
tt6584864	9.2	12
tt6584902	6.6	50
tt6585674	6.2	59
tt6587200	8.7	9
tt6587226	8.6	7
tt6587542	9.0	5
tt6587706	7.1	92
tt6588332	6.6	51
tt6589292	6.0	203
tt6589464	6.6	916
tt6590488	6.3	74
tt6590978	8.9	21
tt6591422	6.5	27
tt6591568	5.7	32
tt6592312	6.9	10
tt6593532	6.0	22
tt6593842	5.4	5
tt6594022	4.1	77
tt6594148	5.5	30
tt6594758	7.4	1137
tt6594820	5.6	75
tt6594842	7.8	388
tt6594854	5.5	78
tt6595896	6.5	2427
tt6595902	6.2	237
tt6596138	8.8	106
tt6596454	6.7	166
tt6596630	6.2	121
tt6596796	6.2	228
tt6597248	9.4	82
tt6597454	6.5	391
tt6597488	5.5	34
tt6597612	6.8	246
tt6597688	7.5	183
tt6597788	8.8	10
tt6598202	4.6	29
tt6598222	8.5	11
tt6598514	6.9	72
tt6598626	6.1	2558
tt6598674	2.3	19
tt6599064	7.1	185
tt6599230	8.3	6
tt6599256	8.3	52
tt6599340	6.4	949
tt6599588	7.4	121
tt6600742	6.8	12
tt6601078	7.9	22
tt6601954	7.4	166
tt6602928	6.9	343
tt6603516	8.4	108
tt6603792	6.4	5
tt6604050	7.5	56
tt6604174	8.2	8
tt6604334	5.0	49
tt6604894	9.3	7
tt6605826	6.8	6
tt6605846	6.2	20
tt6606216	9.1	10
tt6607322	6.9	8
tt6607558	5.6	29
tt6607602	7.8	8
tt6608032	6.5	21
tt6608132	6.0	196
tt6608136	7.7	111
tt6608138	8.1	524
tt6608148	6.6	8
tt6608386	6.7	248
tt6608976	4.4	73
tt6609010	7.2	28
tt6609042	4.7	31
tt6609088	4.7	3995
tt6609412	5.6	10
tt6610168	5.8	25
tt6611028	8.6	14
tt6611040	8.1	43
tt6611130	8.5	21
tt6611238	6.2	64
tt6611490	6.8	18
tt6611786	7.7	7
tt6612178	7.9	29
tt6612512	5.8	41
tt6613470	8.0	631
tt6613814	7.1	1930
tt6613932	6.9	58
tt6614524	5.8	8
tt6614914	5.0	112
tt6615240	5.7	151
tt6615426	7.0	170
tt6615580	4.5	130
tt6615584	8.6	16
tt6615708	8.5	71
tt6615784	7.8	14
tt6616364	9.3	13
tt6616622	1.9	88
tt6616788	8.2	20
tt6616794	5.9	11
tt6616800	6.7	1619
tt6618500	6.7	38
tt6619548	9.3	7
tt6620138	7.4	8
tt6620238	8.2	541
tt6620260	6.0	101
tt6620266	5.7	310
tt6620324	6.0	1056
tt6620864	3.8	5
tt6622064	8.5	8
tt6622186	6.7	450
tt6622540	8.8	38
tt6623826	3.1	9
tt6624312	5.8	292
tt6625252	8.4	9
tt6625254	6.4	37
tt6626330	4.6	5
tt6627134	7.4	298
tt6627466	5.4	869
tt6627620	8.9	7
tt6627682	7.9	243
tt6627684	9.7	10
tt6628228	5.7	873
tt6628234	7.6	52
tt6628790	4.5	463
tt6629028	7.8	13
tt6629064	6.0	356
tt6630656	7.7	23
tt6631338	7.9	10
tt6631504	8.6	7
tt6631952	8.9	42
tt6632000	5.8	47
tt6632338	2.3	11
tt6633056	9.1	14
tt6634854	8.4	5
tt6634906	7.7	6
tt6634930	5.3	32
tt6635042	6.9	15
tt6635814	5.7	28
tt6636716	8.9	7
tt6636820	6.6	5
tt6636878	7.9	7
tt6638398	5.1	101
tt6638586	8.7	115
tt6639058	3.4	7
tt6639418	7.9	10
tt6639876	8.4	5
tt6639886	5.4	40
tt6640006	5.9	57
tt6640214	4.2	16
tt6640390	7.0	34
tt6640526	5.3	144
tt6641582	4.5	13
tt6641630	6.8	40
tt6642212	6.3	9
tt6642264	3.7	209
tt6642396	6.4	3262
tt6642482	3.6	24
tt6642814	7.7	423
tt6642840	6.9	7
tt6642870	7.1	398
tt6644286	6.0	160
tt6644636	5.8	116
tt6645154	6.2	192
tt6645704	4.9	7
tt6645774	3.0	10
tt6646760	4.8	5
tt6646998	5.5	185
tt6647040	7.8	5
tt6647068	7.2	13
tt6647448	8.9	25
tt6647576	7.5	17
tt6648404	5.6	698
tt6648696	6.6	129
tt6648718	7.4	10
tt6648974	8.2	5
tt6649066	6.4	449
tt6649618	7.0	13
tt6649794	7.1	686
tt6650436	5.4	25
tt6651090	6.6	8
tt6651330	7.2	12
tt6651732	6.7	26
tt6652032	7.5	17
tt6652330	6.2	92
tt6652828	8.3	11
tt6653174	6.4	50
tt6654082	7.3	74
tt6654268	6.5	34
tt6654316	7.2	1663
tt6654500	5.5	15
tt6656262	8.6	37
tt6656324	6.1	19
tt6656734	2.2	111
tt6656784	5.5	83
tt6657486	8.4	20
tt6658296	7.3	6
tt6659414	8.2	77
tt6659416	7.3	14
tt6659580	6.6	10
tt6659590	9.3	6
tt6659652	8.6	10
tt6659660	8.2	16
tt6660112	8.0	574
tt6660926	7.3	23
tt6661152	6.7	9
tt6661850	6.3	16
tt6662306	8.5	39
tt6663848	5.7	20
tt6665464	7.2	111
tt6666648	5.9	267
tt6667268	5.3	270
tt6667360	7.8	941
tt6667438	7.7	15
tt6668592	5.5	12
tt6669548	6.8	17
tt6670304	8.5	15
tt6672238	6.3	144
tt6672252	4.5	24
tt6672416	8.2	10
tt6672542	9.2	16
tt6673098	6.9	92
tt6673164	9.2	57
tt6673576	6.8	12
tt6673682	7.0	5
tt6673840	7.4	3360
tt6673964	6.6	75
tt6674286	6.8	10
tt6674514	7.1	47
tt6675184	6.4	5
tt6675428	7.0	21
tt6675536	8.8	5
tt6675706	7.2	15
tt6676330	6.8	22
tt6677500	4.4	148
tt6677630	8.4	17
tt6679058	4.8	267
tt6679170	6.9	76
tt6679242	7.2	430
tt6679360	9.3	2559
tt6679468	6.3	75
tt6679498	5.5	145
tt6679554	4.7	65
tt6679640	6.8	16
tt6680050	9.7	7
tt6680116	4.9	105
tt6680312	6.8	99
tt6680742	4.7	99
tt6680752	5.3	235
tt6680792	3.8	345
tt6681570	7.9	7
tt6681620	8.0	15
tt6681984	6.0	51
tt6682124	6.1	56
tt6682182	6.1	12
tt6682424	7.3	16
tt6682444	1.7	7
tt6682904	7.1	196
tt6684810	7.7	241
tt6684848	5.6	19
tt6685014	8.6	16
tt6685610	6.8	111
tt6685776	8.6	36
tt6686930	6.7	9
tt6687450	6.7	23
tt6688018	4.9	219
tt6688098	6.2	28
tt6688136	5.8	1739
tt6689414	8.2	17
tt6690182	4.9	53
tt6690234	6.0	684
tt6690310	6.3	416
tt6690458	7.2	131
tt6691350	5.8	6
tt6691862	7.0	148
tt6692022	5.1	181
tt6692268	10.0	8
tt6692354	7.2	6376
tt6693070	5.7	25
tt6693150	6.0	142
tt6693242	6.3	15
tt6695106	8.3	23
tt6695212	7.4	367
tt6695240	8.2	41
tt6695340	6.1	119
tt6695734	8.0	6
tt6695888	7.4	13
tt6696636	6.9	64
tt6696674	5.2	8
tt6697468	6.7	448
tt6697508	7.2	22
tt6697556	6.5	39
tt6697612	5.6	5
tt6697626	6.4	75
tt6697634	5.7	94
tt6698290	6.6	43
tt6698352	1.4	18
tt6698564	1.8	23
tt6699898	7.8	6
tt6700004	4.3	11
tt6700846	7.9	2259
tt6701150	3.6	35
tt6701606	8.6	37
tt6702956	9.1	15
tt6703782	3.8	22
tt6704014	6.4	22
tt6704066	6.3	79
tt6704170	3.1	56
tt6704278	7.6	7
tt6704302	7.4	16
tt6704328	7.7	6
tt6704384	9.1	7
tt6704454	4.1	15
tt6705596	8.0	6
tt6705612	6.6	535
tt6705640	6.4	149
tt6705838	3.0	48
tt6705988	8.8	10
tt6708418	6.4	7
tt6708818	7.4	28
tt6709444	3.1	7
tt6709480	6.5	24
tt6709826	7.0	23
tt6710212	7.3	342
tt6710214	5.9	789
tt6710478	6.8	5
tt6710606	5.4	21
tt6710658	6.3	209
tt6710772	8.1	38
tt6711464	7.7	6
tt6711470	8.4	7
tt6711616	7.4	41
tt6711650	7.1	8
tt6711660	7.1	753
tt6711722	9.2	14
tt6712014	6.6	3309
tt6712026	7.2	1337
tt6712394	6.3	26
tt6712730	6.6	5
tt6713562	7.8	30
tt6713862	9.0	133
tt6714534	7.4	3869
tt6714544	8.2	5
tt6715006	8.4	23
tt6715192	6.7	6
tt6718904	3.4	22
tt6719566	8.1	15
tt6720298	8.0	9
tt6720674	6.5	20
tt6720680	7.2	130
tt6721132	6.8	61
tt6721358	6.4	133
tt6721424	7.9	230
tt6721536	7.6	15
tt6721826	7.6	9
tt6721848	6.0	1895
tt6722142	6.8	110
tt6722208	8.0	12
tt6722654	6.4	8
tt6722870	5.3	297
tt6723182	4.8	285
tt6723494	5.5	75
tt6723570	8.6	21
tt6725484	6.7	377
tt6726228	8.6	5
tt6726298	5.2	6
tt6726332	6.8	23
tt6727598	5.9	1066
tt6727978	7.9	10
tt6728214	5.8	5
tt6728390	8.1	737
tt6728412	7.2	13
tt6731636	6.8	554
tt6731862	6.5	61
tt6732626	7.2	6
tt6732796	9.0	5
tt6732812	7.5	12
tt6733150	5.0	31
tt6733186	9.1	8
tt6733368	6.7	23
tt6733372	6.9	25
tt6733474	9.0	25
tt6733604	6.2	23
tt6734040	7.4	7
tt6734054	6.8	17
tt6734062	6.3	61
tt6734170	6.7	10
tt6734298	1.2	22
tt6734866	9.2	5
tt6734886	7.7	799
tt6734984	5.4	2006
tt6735034	2.6	378
tt6735094	5.0	98
tt6735304	6.9	14
tt6735472	7.6	17
tt6735670	2.2	365
tt6735678	5.9	98
tt6735754	5.5	438
tt6736812	7.1	182
tt6737494	9.2	21
tt6737634	6.8	32
tt6737766	7.4	609
tt6737834	4.3	47
tt6737944	7.9	85
tt6737956	9.0	5
tt6738046	6.0	50
tt6738136	6.3	10447
tt6738310	6.6	33
tt6739010	8.1	7
tt6739646	7.4	4518
tt6739894	9.0	37
tt6741026	9.0	7
tt6741160	5.9	31
tt6741568	6.0	232
tt6741676	8.3	23
tt6743942	7.1	145
tt6743960	8.1	11
tt6744160	8.8	9
tt6744624	8.0	27
tt6745804	6.4	26
tt6746814	7.3	6
tt6746870	8.2	5
tt6747192	6.8	148
tt6747242	7.6	884
tt6747424	7.0	7
tt6748042	7.6	45
tt6749072	7.0	84
tt6749240	7.5	16
tt6749336	6.5	13
tt6749420	6.0	38
tt6749456	8.9	12
tt6749478	6.8	12
tt6750506	5.9	103
tt6750796	6.5	60
tt6750852	8.3	402
tt6750888	7.3	128
tt6750962	6.7	135
tt6751046	7.9	13
tt6752320	3.7	140
tt6752784	7.3	37
tt6752848	7.4	1302
tt6753206	8.5	13
tt6754192	5.4	23
tt6754750	6.1	598
tt6755842	5.0	5
tt6755878	7.7	11
tt6755880	3.5	46
tt6755892	7.5	2344
tt6756326	9.0	9
tt6756498	7.2	11
tt6757070	8.4	15
tt6758144	7.0	28
tt6758532	7.2	13
tt6758572	7.4	31
tt6758862	3.1	133
tt6759208	5.1	42
tt6759324	8.0	19
tt6759476	8.4	21
tt6759686	5.6	9
tt6760704	6.9	111
tt6760956	7.1	142
tt6761458	5.3	14
tt6761474	5.3	309
tt6761504	7.1	7
tt6762430	8.5	22
tt6762684	6.2	18
tt6763252	7.5	800
tt6763794	6.2	217
tt6764122	7.1	102
tt6764354	6.7	89
tt6764772	5.3	6
tt6764780	4.3	45
tt6765234	8.9	8
tt6765632	4.2	26
tt6765756	5.7	6
tt6765840	7.2	14
tt6767134	6.5	22
tt6767910	6.8	17
tt6768460	7.0	20
tt6768612	8.1	23
tt6768872	6.5	6
tt6769284	5.3	11
tt6769508	7.2	1643
tt6769722	7.9	8
tt6770034	6.0	134
tt6770758	6.4	116
tt6771444	4.1	176
tt6771678	7.6	287
tt6772716	7.5	30
tt6772874	6.6	802
tt6772926	5.0	152
tt6773742	7.5	16
tt6774092	6.4	1561
tt6774106	5.8	990
tt6774196	7.2	5
tt6774460	8.5	35
tt6774538	6.6	152
tt6775942	7.1	165
tt6776300	6.8	21
tt6776318	3.5	12
tt6776462	7.3	739
tt6776572	7.2	379
tt6777056	6.9	1069
tt6777080	6.6	5
tt6777114	7.2	242
tt6777170	7.1	310
tt6777184	9.3	6
tt6777212	5.5	70
tt6777248	6.8	23
tt6777260	4.3	57
tt6777306	7.2	211
tt6777338	6.7	6835
tt6777370	6.7	856
tt6777394	5.7	20
tt6777954	1.9	13
tt6778706	7.9	11
tt6779396	8.2	51
tt6780706	9.6	16
tt6780828	8.9	13
tt6780894	3.7	14
tt6781498	7.4	187
tt6782478	9.2	5
tt6782708	7.3	152
tt6783046	8.7	7
tt6783970	7.3	62
tt6784576	7.3	12
tt6785324	8.3	20
tt6786150	7.2	8
tt6786550	7.9	18
tt6786866	6.2	9
tt6788208	7.0	20
tt6788720	5.0	33
tt6788930	6.7	54
tt6788942	7.7	10419
tt6789018	4.7	13
tt6789090	6.1	9
tt6789158	7.1	113
tt6789172	6.9	41
tt6789174	5.1	1092
tt6789386	7.5	378
tt6789824	6.2	36
tt6790150	9.2	5
tt6790530	5.5	131
tt6791238	4.5	958
tt6791332	8.0	8
tt6791638	6.4	88
tt6791730	7.0	2906
tt6791886	5.8	980
tt6791954	6.8	11
tt6792666	5.9	16
tt6792764	7.8	16
tt6792966	4.9	8
tt6793180	4.0	112
tt6793470	6.1	518
tt6793524	5.3	23
tt6793704	6.8	5
tt6793818	7.4	51
tt6793994	8.2	21
tt6794374	7.6	207
tt6794376	6.8	146
tt6794380	6.2	748
tt6794398	7.5	468
tt6794424	8.2	1719
tt6794436	7.3	26
tt6794450	7.4	153
tt6794462	7.9	372
tt6794464	6.9	54
tt6794466	7.9	18
tt6794468	7.6	51
tt6794770	8.7	7
tt6795136	6.6	437
tt6795696	5.4	5
tt6796284	7.3	29
tt6796306	5.8	43
tt6796424	5.3	6
tt6796742	5.9	381
tt6797190	6.0	20
tt6797204	7.0	122
tt6798422	7.6	276
tt6798514	7.0	10
tt6798756	6.7	9
tt6799506	4.7	34
tt6799508	7.3	15
tt6799518	7.6	9
tt6800342	7.4	7
tt6800650	7.5	13
tt6800926	6.8	5
tt6800942	7.5	394
tt6800982	7.3	12
tt6802206	6.1	7
tt6802360	6.8	153
tt6802522	8.5	446
tt6802540	7.2	47
tt6802896	7.0	878
tt6802918	5.6	33
tt6803170	5.3	29
tt6803924	6.2	129
tt6803946	6.3	120
tt6803974	6.4	47
tt6804038	8.8	48
tt6804986	5.6	89
tt6805302	7.3	695
tt6805328	6.2	154
tt6805354	7.2	510
tt6805366	8.0	349
tt6805404	5.0	28
tt6805422	6.1	212
tt6805862	6.1	61
tt6806524	5.6	83
tt6806774	7.5	11
tt6806974	7.1	49
tt6807074	6.4	33
tt6807202	6.7	27
tt6807472	8.3	7
tt6808038	6.1	11
tt6808216	2.1	20
tt6808272	6.4	21
tt6808754	9.2	9
tt6809030	6.8	1767
tt6809036	7.8	25
tt6809288	4.9	8
tt6809496	5.4	204
tt6809936	6.2	60
tt6811024	4.0	6
tt6811042	8.5	11
tt6811992	6.2	45
tt6812278	8.0	57
tt6813056	5.8	33
tt6813068	7.7	9
tt6814080	5.4	581
tt6814096	7.2	5
tt6814106	8.6	16
tt6814150	6.7	6
tt6814252	6.1	340
tt6814632	8.5	36
tt6814636	6.8	6
tt6814914	7.3	512
tt6815320	7.1	47
tt6815366	9.1	8
tt6815734	4.8	47
tt6816070	7.1	862
tt6816210	6.9	15
tt6816502	6.4	48
tt6817202	6.4	150
tt6817922	4.9	62
tt6818094	9.2	30
tt6818096	9.3	39
tt6818526	8.2	9
tt6819028	8.8	16
tt6819138	8.9	14
tt6819176	8.4	13
tt6819658	8.6	5
tt6819760	5.9	8
tt6819948	6.6	58
tt6821154	8.2	9
tt6821208	6.9	32
tt6821388	8.4	5
tt6822106	5.8	35
tt6822272	6.5	17
tt6822518	7.6	1016
tt6823080	7.6	15
tt6823246	5.9	69
tt6823552	5.6	14
tt6823698	3.9	234
tt6824456	3.7	24
tt6825472	3.7	10
tt6825826	7.9	99
tt6826412	7.3	7
tt6827100	7.0	10
tt6827922	6.5	6
tt6828530	6.1	119
tt6828736	4.7	15
tt6829190	8.5	6
tt6829370	7.2	8
tt6829446	7.4	245
tt6830412	5.1	159
tt6830780	6.1	1615
tt6832776	7.2	119
tt6832936	6.5	105
tt6833184	2.6	9
tt6833460	8.2	6
tt6834096	9.1	33
tt6834862	7.1	8
tt6835806	6.9	73
tt6837750	9.6	5
tt6838570	7.0	38
tt6839248	4.7	56
tt6839646	10.0	7
tt6839684	9.0	6
tt6840372	8.8	16
tt6840534	4.1	9
tt6840538	8.1	40
tt6840738	7.3	53
tt6840928	6.8	239
tt6841026	9.4	22
tt6841500	6.5	572
tt6842292	8.6	24
tt6842524	9.8	751
tt6842752	7.9	172
tt6842774	9.5	10
tt6843600	4.8	18
tt6843704	5.8	87
tt6843786	7.8	8
tt6844294	7.8	9
tt6844416	6.4	7
tt6845020	3.4	18
tt6845312	8.5	8
tt6845556	9.1	10
tt6845728	8.0	124
tt6845890	8.5	28
tt6846134	8.2	52
tt6846510	6.7	101
tt6846530	8.5	85
tt6846600	8.0	15
tt6846632	6.7	22
tt6846664	8.9	259
tt6846708	7.1	7
tt6847354	7.4	43
tt6847552	8.9	7
tt6847792	7.2	80
tt6847810	9.0	196
tt6847880	8.6	86
tt6848094	6.1	79
tt6848114	8.1	16
tt6848180	6.4	8
tt6848260	6.2	10
tt6848318	7.5	11
tt6848546	5.7	11
tt6848602	3.9	354
tt6848928	7.7	62
tt6848930	8.2	15
tt6848934	6.0	22
tt6849036	5.6	5
tt6849128	7.1	36
tt6849230	4.3	6
tt6849498	3.6	8
tt6849826	5.1	7
tt6850078	9.2	18
tt6850702	4.6	7
tt6850758	6.3	93
tt6851066	7.5	287
tt6851214	6.1	29
tt6851566	8.8	6
tt6852284	7.5	29
tt6853930	4.9	157
tt6853994	6.2	339
tt6854248	7.9	37
tt6854250	8.3	9
tt6854966	7.6	9
tt6855200	7.2	5
tt6855798	9.2	13
tt6855898	7.0	101
tt6856132	7.6	173
tt6856396	8.5	14
tt6856538	8.6	8
tt6856592	3.0	110
tt6856940	6.8	8
tt6857124	7.0	25
tt6857214	8.6	13
tt6857250	6.8	21
tt6857258	6.6	5
tt6857260	3.2	11
tt6857272	7.6	20
tt6857276	5.6	112
tt6857280	4.9	38
tt6857282	6.6	222
tt6857286	8.8	41
tt6857300	5.6	29
tt6857312	5.7	7
tt6857318	8.6	5
tt6857354	4.4	8
tt6857644	6.4	8
tt6857958	6.9	8
tt6858002	6.8	13
tt6858006	7.1	14
tt6858470	6.4	84
tt6858662	8.0	6
tt6859024	7.1	22
tt6859106	7.2	8
tt6861726	7.3	3822
tt6861980	8.8	39
tt6862154	9.1	10
tt6862268	7.7	6
tt6862434	6.5	19
tt6863208	6.4	8
tt6863802	5.7	19
tt6863916	9.1	10
tt6864006	7.5	54
tt6864294	6.3	20
tt6864302	3.1	27
tt6864496	8.2	75
tt6864588	5.0	104
tt6864720	4.9	11
tt6864870	8.0	5
tt6865148	9.2	9
tt6865812	7.9	12
tt6865828	8.9	15
tt6866262	6.3	6
tt6866290	7.1	74
tt6866652	2.8	21
tt6866720	8.8	9
tt6866852	9.2	5
tt6867290	7.8	347
tt6867356	8.7	6
tt6867808	7.0	18
tt6868646	6.0	104
tt6869782	6.0	115
tt6870028	7.0	27
tt6870312	8.5	6
tt6870632	3.8	6
tt6870750	7.8	32
tt6871292	6.7	22
tt6871426	3.7	136
tt6872310	8.0	22
tt6872330	6.4	43
tt6873546	6.6	125
tt6873702	7.2	15
tt6874242	6.8	6
tt6874248	6.9	32
tt6874488	6.6	97
tt6874626	8.9	13
tt6875152	7.2	11
tt6875564	7.5	115
tt6875570	8.3	14
tt6876318	6.0	24
tt6876356	2.9	114
tt6876446	5.2	13
tt6876488	5.2	119
tt6876652	7.6	10
tt6877088	8.5	6
tt6877536	7.8	10
tt6878038	7.9	6502
tt6878378	6.1	9058
tt6878594	6.9	12
tt6879318	5.6	142
tt6879340	6.7	55
tt6879472	6.5	97
tt6879946	7.7	18
tt6880058	1.4	773
tt6880996	5.7	12
tt6881452	6.6	11
tt6882366	6.4	5
tt6882872	7.8	637
tt6883152	5.6	123
tt6884114	2.8	8
tt6885296	5.7	16
tt6885412	6.0	11
tt6885462	9.2	8
tt6885668	7.5	6
tt6885804	4.3	259
tt6886118	4.7	14
tt6887178	5.4	21
tt6887248	4.9	3795
tt6887624	6.5	48
tt6888030	7.2	5
tt6889668	7.7	6
tt6889806	6.0	84
tt6890376	7.0	489
tt6890736	6.8	5
tt6890828	6.5	50
tt6891482	5.6	11
tt6891660	9.1	54
tt6891752	5.2	5
tt6891976	3.0	379
tt6892046	4.1	16
tt6892088	7.5	6
tt6892206	5.9	700
tt6892276	5.7	210
tt6892282	8.0	24
tt6892400	6.8	2588
tt6892460	7.1	8
tt6892468	8.6	17
tt6892950	6.3	103
tt6893214	8.1	7
tt6893446	7.5	10
tt6893814	7.7	7
tt6895206	6.5	30
tt6895746	5.7	1849
tt6896058	7.6	12
tt6896378	7.8	8
tt6896396	6.5	11
tt6896536	7.5	2403
tt6896688	7.1	14
tt6897810	8.7	7
tt6898134	6.5	22
tt6899010	7.8	6
tt6899050	6.5	39
tt6899064	6.7	21
tt6899238	6.6	99
tt6899304	8.2	30
tt6899330	7.1	52
tt6899922	8.7	9
tt6900058	4.2	36
tt6900092	6.7	216
tt6900380	5.4	173
tt6900584	7.9	67
tt6901252	6.1	343
tt6902198	5.3	6
tt6902708	6.8	16
tt6902722	6.6	11
tt6903084	6.9	39
tt6903200	7.1	235
tt6903382	6.8	9
tt6903444	7.4	9
tt6903636	6.2	449
tt6903980	6.4	305
tt6904062	5.2	636
tt6904340	5.4	298
tt6904994	6.8	20
tt6905366	8.2	52
tt6907466	7.2	49
tt6907804	4.9	250
tt6907856	6.3	10
tt6908536	5.3	312
tt6908856	6.4	5
tt6909664	8.6	7
tt6909846	7.2	814
tt6909906	9.3	9
tt6910028	2.4	22
tt6910734	8.0	42
tt6911418	4.1	102
tt6912552	7.8	156
tt6912558	5.8	39
tt6912580	5.1	285
tt6912640	8.5	6
tt6912732	8.2	17
tt6913400	8.3	9
tt6913540	7.8	13
tt6913998	6.9	12
tt6914498	6.6	10
tt6914500	3.2	5
tt6915574	6.6	9
tt6915596	8.0	665
tt6916476	7.0	81
tt6916872	6.6	24
tt6918070	6.6	32
tt6918790	4.2	43
tt6920106	5.7	11
tt6920220	2.7	38
tt6921112	8.0	13
tt6921302	6.2	428
tt6921426	8.0	5
tt6921450	6.5	38
tt6921614	6.4	42
tt6922018	8.3	291
tt6922040	8.2	25
tt6922786	5.2	130
tt6922954	8.2	5
tt6922972	5.1	7
tt6923248	9.0	9
tt6923526	6.8	9
tt6923604	6.7	10
tt6923764	7.2	6
tt6923782	6.0	121
tt6926072	8.6	5
tt6926436	7.3	43
tt6926486	6.4	1108
tt6928714	6.6	10
tt6929280	6.6	8
tt6929604	4.1	144
tt6931830	6.9	24
tt6932110	7.9	8
tt6932340	5.4	109
tt6932888	6.5	8
tt6933132	7.5	11
tt6936264	6.6	5
tt6936384	7.9	96
tt6937698	7.3	20
tt6938332	7.2	5
tt6939312	7.6	29
tt6940692	7.3	303
tt6940696	8.3	15
tt6941560	6.0	119
tt6941654	6.5	69
tt6941878	5.6	5
tt6941984	7.0	6
tt6941998	6.4	12
tt6942032	8.0	6
tt6942252	6.5	15
tt6942450	4.9	24
tt6942666	6.5	11
tt6943606	8.9	8
tt6943908	8.1	7
tt6944000	9.2	11
tt6944516	7.0	15
tt6944552	7.6	85
tt6944688	8.4	130
tt6944816	8.9	9
tt6946442	8.3	6
tt6947052	5.3	6
tt6947236	7.9	62
tt6947294	5.6	358
tt6947630	5.1	58
tt6947692	9.4	11
tt6948198	8.5	11
tt6949172	7.9	9
tt6949260	8.5	22
tt6949846	3.6	8
tt6949868	8.8	10
tt6949882	7.6	37
tt6950250	7.6	12
tt6950320	3.4	39
tt6950432	3.5	30
tt6950582	6.7	9
tt6950660	7.3	41
tt6951514	7.0	15
tt6951594	6.0	22
tt6952230	6.7	39
tt6952604	7.5	2443
tt6953034	7.8	74
tt6953076	7.0	1111
tt6953274	3.8	16
tt6953896	8.9	7
tt6954180	6.8	15
tt6954298	6.0	42
